"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Coord. facteur 14";"Coord. facteur 15";"Coord. facteur 16";"Coord. facteur 17";"Coord. facteur 18";"Coord. facteur 19";"Coord. facteur 20";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"Corr. facteur 14";"Corr. facteur 15";"Corr. facteur 16";"Corr. facteur 17";"Corr. facteur 18";"Corr. facteur 19";"Corr. facteur 20";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"COR -facteur 14";"COR -facteur 15";"COR -facteur 16";"COR -facteur 17";"COR -facteur 18";"COR -facteur 19";"COR -facteur 20";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"CTR -facteur 14";"CTR -facteur 15";"CTR -facteur 16";"CTR -facteur 17";"CTR -facteur 18";"CTR -facteur 19";"CTR -facteur 20";"mass";"chi.distance";"inertie"
"htag_champignons";1,01597028463662;-1,59343856297675;-1,6249402463101;1,36333739507466;-0,859416762973537;-0,407073114983882;0,363159415186453;-0,203279342697959;-0,813731395579523;1,17761030725559;-0,192616092516162;0,089251597712217;0,338350658996559;-1,09764131175251;3,24736454388529;-4,69155375336054;3,88850720996405;1,81148123859336;0,698013235927692;0,921389602675774;0,126156054786992;-0,197862010031622;-0,20177366783164;0,169289663002014;-0,106716337942234;-0,0505474805442622;0,0450945857093258;-0,0252418011454339;-0,101043449867574;0,146227377597957;-0,0239177136258631;0,0110826365899434;0,0420140085975563;-0,13629738935863;0,403234922818884;-0,582564196310882;0,482847516347681;0,224937018176009;0,0866743814906311;0,114411689941212;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,79827547719581;NA
"htag_centenaire";0,773911120031776;-0,480468134223131;-0,599965380904705;-1,18415329209392;0,662514786927031;-0,408820148446307;0,330102445697928;-2,13158966394361;0,858853124513905;0,210497430775406;0,950882734633755;-1,3834640851781;-0,220786293242904;0,645949063858708;-4,04973249376239;-3,48981518723903;-1,86439049644845;-0,817055492879864;0,10389478826228;0,247945780646587;0,115739206417742;-0,071854505155211;-0,0897254416775634;-0,177091346482112;0,0990797698782332;-0,06113947496557;0,0493671613092538;-0,318781433329146;0,128442370819735;0,0314801079352869;0,142205493956883;-0,206898481209815;-0,0330188179319601;0,0966023489030893;-0,605641672409304;-0,521905461571667;-0,278821522170225;-0,122191491887712;0,0155375727692373;0,0370805472926726;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,1795573050803;NA
"htag_car";0,442126001970526;1,85315425973235;0,719277899269036;-1,04055006968163;-0,160461098026507;-0,721551309570077;0,96948309793867;-0,873100424635352;0,962035380537778;0,00871723328410446;-2,14909011274971;1,91423514391897;1,29319115132406;-1,76946496252945;0,883114256156589;-0,120229217532788;1,44649555126722;-5,0033861583103;-2,22797109105802;0,0709643507066403;0,059955349368183;0,251300558167118;0,0975390670335707;-0,14110579944359;-0,0217596367309399;-0,0978473572229028;0,131468625650604;-0,11839846731297;0,130458663565642;0,00118211723522942;-0,291431510382432;0,259583549293639;0,175365680670022;-0,239951709581387;0,119756412253313;-0,0163039149683897;0,196154819551938;-0,678493831641737;-0,302128317609106;0,00962325766939741;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,44638349198516;NA
"htag_cadeaudenoel";0,531301499544943;1,09772083553674;-1,22306547552184;-0,218935892514634;-0,185511977999353;-1,59493439496039;-0,879214330737848;0,731392778052694;-1,49098062838017;-1,15612843969265;-3,34426638485906;-0,529045364003443;-0,047221735410955;7,4409247843973;1,22228114935942;0,126565913701918;-0,222202829592027;0,0687987547116509;-0,805118645302973;0,368673693692036;0,0595284060205144;0,122991506048784;-0,137035446500522;-0,0245301485375769;-0,0207852459619871;-0,17870061033256;-0,0985094672310259;0,0819471548446286;-0,167053359139688;-0,129535646386908;-0,374700329980545;-0,0592756227088416;-0,0052908464232536;0,833700624058266;0,136947568551204;0,0141807751449191;-0,0248961846902194;0,00770839195388813;-0,090207593340752;0,0413071624039823;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,39412486546904;NA
"htag_bistrot";0,833707654621432;1,35409498567323;-1,63285520390302;-1,45970434049436;1,32977190418912;-0,456603924755413;-0,648854121838525;-1,92733216502499;-0,305372230502563;0,0959078988144988;-1,07314192930423;0,681846188521006;0,310352256186427;1,95472750244877;0,639400232769456;0,546276131110797;-1,35180857739222;1,9945123558891;1,02136358571101;0,176326773752054;0,161463151982717;0,262245936280949;-0,316233090211077;-0,28269917215297;0,257535314541318;-0,0884299292324061;-0,125662792116978;-0,373264086706648;-0,059141070124066;0,0185743666341413;-0,207834098043582;0,132052325723211;0,0601055456682383;0,378569708534099;0,123831868868133;0,105796636858426;-0,261803130357644;0,386274792926736;0,197806248935249;0,0341489927687875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,63984968852608;NA
"htag_berger";-0,272636144152191;-0,984774178315058;1,14095383458356;-1,31459891449696;-0,657831407982168;1,20879212981516;-1,17131988833079;0,884026218561849;0,673217047770029;0,211850904018764;0,0544830771429978;0,869688958329642;-2,81404993665446;-0,133221143801731;0,982991772821815;0,0480614209083689;-1,02238394165517;0,247622481130027;-0,729913530712663;3,17798345396914;-0,0497572146625649;-0,17972532709097;0,208228755009681;-0,23991969438684;-0,120056930384382;0,220609522162465;-0,213770684380251;0,161338411167388;0,122864872757636;0,0386636589968637;0,00994338506844467;0,158721802363499;-0,513575656685973;-0,024313405217596;0,179400030777017;0,00877140646395977;-0,186589263175972;0,0451921185548526;-0,133212213463916;0,579995016452961;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,51111495241072;NA
"htag_anime";-0,390570056768605;-0,540420437285694;0,151885279827363;0,808664367906795;1,50488600296047;-1,03644757200493;-1,38422586475796;-1,50787068477249;0,100151131273374;-0,224009528093992;-1,23793112898049;1,29561274522201;0,386008457359066;-1,03753452391028;0,506693081884251;1,11897605133491;-1,45943289214578;1,32772404229424;1,80557356696363;-1,84347139829927;-0,0777923555451504;-0,107639021662384;0,0302519701283835;0,161066894234982;0,299737844641222;-0,206435943124753;-0,275705187225455;-0,300332322954871;0,0199477463191274;-0,0446174215175779;-0,246566721788185;0,258055541069939;0,0768837923899067;-0,206652438341466;0,100921326904383;0,222873672273156;-0,290684655601631;0,26445135507454;0,359627724783254;-0,367176080113011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,37089051036513;NA
"htag_alpage";-0,589536060944922;0,794953451826718;-0,939713275347793;-0,852010261025982;0,666632627509616;-0,648654110306967;-0,573328617811444;1,27031153458832;-0,578720818900383;-1,60384469983901;-0,261495704790381;0,508930230017135;0,134795397823464;-1,91080949575418;-0,0449809294204857;0,168459936299724;0,546763169547272;-2,46542204093111;-0,854138281999683;3,24990103076179;-0,107635699432242;0,145140181359386;-0,171569989282254;-0,155557439899417;0,121711755870103;-0,118429292926683;-0,104676593801139;0,231929613097973;-0,105661085461848;-0,292825083119037;-0,0477430897755877;0,0929189321893304;0,0246105334111722;-0,348869781142167;-0,00821248116955922;0,0307569023697529;0,099826355123522;-0,45012925137429;-0,155945967491001;0,593357037347186;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,41870654241449;NA
"htag_ajoie";1,13653964969938;1,58216139029698;-3,21445986654092;-3,09069220757954;1,81467125448673;0,254576795596946;0,240415418671787;-3,79769961074258;2,27602019322377;1,32379878640422;2,85750187848425;-3,32188664269611;-1,07280714596809;0,368726784607611;0,704299187474336;0,622353776873281;-0,412694180604438;0,579177747529126;-0,430960422451617;0,0253254847003955;0,135346870048732;0,18841453718336;-0,382799739497565;-0,368060645038246;0,216103392897159;0,0303167359627058;0,0286303028999371;-0,452255894315039;0,271043961732464;0,157646961424981;0,340290754936277;-0,395592850512985;-0,127757170118174;0,0439104928833528;0,0838727365364947;0,07411411980663;-0,049146429380542;0,0689724246317989;-0,0513216976716419;0,0030159309334894;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,46636586821634;NA
"diverses";0,651232133350699;-0,382811134300382;-0,388508806120842;-0,425444887023794;0,183238770839896;-1,35471011091254;0,140124950629665;0,790912903214715;-0,232062335965285;-1,61136019392692;0,290660849469714;-0,673270446682757;-0,310636521460404;-0,582272431471078;-4,63849362769183;-3,6864159750107;-1,84936678643054;-1,08589645643162;0,910258940468541;0,30098091401573;0,0943279824410641;-0,0554484339842679;-0,0562737155696069;-0,0616237371862139;0,0265412940687922;-0,196223535373483;0,0202964552970423;0,114560100194983;-0,0336131631581786;-0,233398120723744;0,0421008886094372;-0,0975201308725628;-0,0449942729194088;-0,0843394864579597;-0,671864490492333;-0,533960416805797;-0,267872282130717;-0,157287112581613;0,131846825357894;0,0435957025435694;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,21379549124022;NA
"200";0,0861835328433357;0,387500268723358;-0,529398297962761;0,50207798478417;-2,32094057864218;-0,66375843178094;2,22962023080661;0,479446188445921;1,10155470878189;2,05146080485185;-1,19354382644679;0,0379155854597098;0,700028020593608;-0,711643901948857;0,126765114086516;0,598778281354577;-0,387966040366764;-0,199438546301883;0,507595009325776;0,105569383124405;0,019083031700695;0,0858015408293567;-0,117221053361571;0,111171702803992;-0,513910037990313;-0,14697150113705;0,493689596391193;0,106160498543526;0,243909743940836;0,454240970173322;-0,264278266680666;0,00839538941381424;0,155002428742924;-0,157574454103461;0,0280687343724071;0,132583389747414;-0,085904673466685;-0,0441603166620903;0,112393299909002;0,0233755082707964;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,36195032746548;NA
"1954";-0,466890304548393;1,18516797561047;0,923542149968725;0,904599220327438;-1,26289872787133;1,34264189936745;-2,21611499247578;-0,292177195524279;-0,261372340440311;-0,242596897624753;1,39617557646934;-0,782898633508352;1,32358797754085;0,193134547669908;0,0319084702377717;0,088390787919633;0,360723645388732;-0,503525014750471;1,36415187133865;-1,77164355933952;-0,100555010012204;0,255251772188604;0,198904944549287;0,194825171503705;-0,271992785004039;0,289167216192867;-0,477288697335759;-0,0629267314721812;-0,0562922340726495;-0,0522485329678938;0,300696861132008;-0,16861429582934;0,285063538559426;0,0415957371259509;0,00687218499286845;0,0190368839910747;0,0776897044559278;-0,108445093861188;0,293799857791664;-0,381562080240151;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,30926926646895;NA
"19";-0,105510046311394;1,13528001552817;-0,75909456875368;-1,07108489777885;1,14576964448335;-0,502762216799724;0,444393854561163;2,29382502083111;-0,950044177754391;0,0617642225328281;-0,869495658100601;-0,182337737341434;0,485899380801216;-1,89764784054576;-0,251478422022577;0,0658492391288032;0,440272112576476;-2,43388730377284;-0,130699888689989;-0,255871334375488;-0,0225725554251844;0,242878967164728;-0,162398793528902;-0,229145224226675;0,245123092148634;-0,107559691244064;0,0950725098071536;0,490735188055678;-0,203250075309833;0,013213683295153;-0,186017726468514;-0,0390088794966038;0,103952098284823;-0,405978032952254;-0,0538006646550922;0,0140876215289901;0,0941907146355064;-0,520699762569741;-0,0279616073033761;-0,0547404733371148;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33363959326296;NA
"17";-0,79461634209058;0,879704418518373;-0,572792082532183;-0,78400626548568;0,878152368570498;-0,538331564099686;1,3246143788286;3,33613635851562;-1,03695835599826;1,45875388175232;-0,575627115418701;-1,65764294762083;0,149634451040684;-1,28152543536619;-0,758956482239387;0,337410606906805;-0,387003972930947;0,136463431235398;1,53782489519921;-0,396144344946188;-0,151196292216973;0,167386497459807;-0,1089884948279;-0,1491774509752;0,167091179851769;-0,102431490725568;0,252042114021035;0,634786149012142;-0,197308122556172;0,277565620658887;-0,109527933092695;-0,315409404795896;0,0284718209113985;-0,243843329095567;-0,144411082418377;0,0642010867593912;-0,0736375061535378;0,025965694050181;0,29261092418682;-0,0753766981195026;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,70139444100848;NA
"*rts_a";0,368150372428333;0,0111723316876832;-0,00253265889025329;-0,0376148429872365;-0,0591520468672528;-0,0284134885264689;0,0859553893350316;-0,000795007192264354;0,0345898827411006;-0,0347173714956267;0,0270741464693303;0,00702184444743952;-0,119502471645188;0,0785121426637809;0,0157474137893945;-0,022377476013264;-0,0238641929617182;0,0807225220699727;0,0257820638321446;-0,0411944912621368;0,861536030330389;0,0261452031903478;-0,00592686317848162;-0,0880252878598759;-0,138426098302673;-0,0664925148695791;0,201150590789154;-0,0018604553785719;0,0809463537135566;-0,081244699617057;0,0633582210440681;0,0164323397283054;-0,279656609761837;0,183732096417896;0,0368516926238502;-0,0523671936717488;-0,0558463704264742;0,188904769438905;0,0603345224973107;-0,0964022886609196;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,263463516722797;NA
"*a_1000";0,344091947164356;3,26202833164837;2,41393472054331;0,138273388802024;-4,34470084904282;-3,3461684120127;3,88641223640182;-1,40403423261348;4,47876995193108;-0,109946077790448;-2,08034151290951;0,672497285732953;0,0707226916663545;-1,08302185179406;0,819359639573079;0,289000146907513;0,169219008999237;-0,224789501713798;0,701892778730659;0,744118908342107;0,0359397364543987;0,340712531962354;0,252130799309319;0,0144423872547871;-0,453795576370223;-0,349500800151907;0,405928219711329;-0,146648652224866;0,46779883411627;-0,0114836545654354;-0,217287635834733;0,0702410370679098;0,00738684796543759;-0,113119531708312;0,0855805250611166;0,0301855047778184;0,0176745972599067;-0,0234788274351873;0,0733113392937857;0,077721776626688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,12638768981323;NA
"*postLikes_1700";0,727254920811348;0,966116865312;0,293534242845923;0,0604652019089679;0,565549180170912;-0,868767977136851;0,217882764346827;-1,06996320627787;1,78466905275082;0,46405186258754;0,372739862927533;-0,00762642180444344;0,376625927474906;-0,253617969379494;0,638589418886663;0,734115567015427;0,494867646592643;-2,05620445804765;0,252602147422229;0,134656192891004;0,201193524204452;0,267274172182468;0,0812056228192596;0,0167275692685959;0,156457975619584;-0,240342809700255;0,0602768024909901;-0,296003041134432;0,493724890662789;0,128378958981078;0,103117688843151;-0,00210983334178591;0,104192760319738;-0,0701628708185441;0,176664402025832;0,203091507358115;0,136904079963681;-0,568844581949313;0,0698818458385848;0,0372523488372839;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,79918483884306;NA
"*postComments_22";0,539166252188175;0,403797874179326;0,65550186372448;0,536952770522862;-0,700893186798759;-0,393145121527868;0,348720845447328;0,693245974004285;1,27353032570884;0,719646087569657;0,0280375253953739;0,540013556938378;-0,118884338373426;0,733135232262739;0,493609211378953;0,410396787148712;-0,295289838145267;-0,0785567146355301;0,0432163216334014;0,0393035155081519;0,221738132046566;0,166066377451325;0,269582449245321;0,220827813034955;-0,288250136899666;-0,161685314162401;0,143415335365245;0,285105135383849;0,523753544257022;0,295962476406298;0,0115307448920385;0,222086595571168;-0,0488925095247151;0,301510037543537;0,203002291126239;0,168780253977223;-0,121441237942712;-0,0323073246745386;0,017773194064026;0,0161640089235392;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,28114581785021;NA
"*postReposts_12";0,772026614385323;0,675601930359485;-0,352210814558792;1,26525250015251;-2,51615594478629;-0,430116035652821;1,21635666416865;0,109053915366646;2,00727573180996;0,822381851614969;0,725791669888678;1,42212307677212;0,995373311194408;0,232990457395421;0,306079105087135;0,520266867293894;0,212697971773793;-0,955828437132179;1,31588318045634;0,430364700080917;0,163395857620006;0,142988019796067;-0,0745437877859884;0,267784832175607;-0,532532753202253;-0,0910320670454669;0,257436254930002;0,0230807561502784;0,424830612789232;0,174053310380682;0,153610445734876;0,300985763237438;0,210666151663912;0,0493113513110073;0,0647802251158078;0,110112073066863;0,0450165407052518;-0,202296662203996;0,278500581187336;0,0910846957200894;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,45209849484284;NA
"*postDate_31-12-2025";0,344091947164356;3,26202833164837;2,41393472054331;0,138273388802024;-4,34470084904282;-3,3461684120127;3,88641223640182;-1,40403423261348;4,47876995193108;-0,109946077790448;-2,08034151290951;0,672497285732953;0,0707226916663545;-1,08302185179406;0,819359639573079;0,289000146907513;0,169219008999237;-0,224789501713798;0,701892778730659;0,744118908342107;0,0359397364543987;0,340712531962354;0,252130799309319;0,0144423872547871;-0,453795576370223;-0,349500800151907;0,405928219711329;-0,146648652224866;0,46779883411627;-0,0114836545654354;-0,217287635834733;0,0702410370679098;0,00738684796543759;-0,113119531708312;0,0855805250611166;0,0301855047778184;0,0176745972599067;-0,0234788274351873;0,0733113392937857;0,077721776626688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,12638768981323;NA
"*commentDate_";0,368150372428333;0,0111723316876832;-0,00253265889025329;-0,0376148429872365;-0,0591520468672528;-0,0284134885264689;0,0859553893350316;-0,000795007192264354;0,0345898827411006;-0,0347173714956267;0,0270741464693303;0,00702184444743952;-0,119502471645188;0,0785121426637809;0,0157474137893945;-0,022377476013264;-0,0238641929617182;0,0807225220699727;0,0257820638321446;-0,0411944912621368;0,861536030330389;0,0261452031903478;-0,00592686317848162;-0,0880252878598759;-0,138426098302673;-0,0664925148695791;0,201150590789154;-0,0018604553785719;0,0809463537135566;-0,081244699617057;0,0633582210440681;0,0164323397283054;-0,279656609761837;0,183732096417896;0,0368516926238502;-0,0523671936717488;-0,0558463704264742;0,188904769438905;0,0603345224973107;-0,0964022886609196;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,263463516722797;NA
"*commentLikes_";0,368150372428333;0,0111723316876832;-0,00253265889025329;-0,0376148429872365;-0,0591520468672528;-0,0284134885264689;0,0859553893350316;-0,000795007192264354;0,0345898827411006;-0,0347173714956267;0,0270741464693303;0,00702184444743952;-0,119502471645188;0,0785121426637809;0,0157474137893945;-0,022377476013264;-0,0238641929617182;0,0807225220699727;0,0257820638321446;-0,0411944912621368;0,861536030330389;0,0261452031903478;-0,00592686317848162;-0,0880252878598759;-0,138426098302673;-0,0664925148695791;0,201150590789154;-0,0018604553785719;0,0809463537135566;-0,081244699617057;0,0633582210440681;0,0164323397283054;-0,279656609761837;0,183732096417896;0,0368516926238502;-0,0523671936717488;-0,0558463704264742;0,188904769438905;0,0603345224973107;-0,0964022886609196;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,263463516722797;NA
"*lang_fr";0,368150372428333;0,0111723316876832;-0,00253265889025329;-0,0376148429872365;-0,0591520468672528;-0,0284134885264689;0,0859553893350316;-0,000795007192264354;0,0345898827411006;-0,0347173714956267;0,0270741464693303;0,00702184444743952;-0,119502471645188;0,0785121426637809;0,0157474137893945;-0,022377476013264;-0,0238641929617182;0,0807225220699727;0,0257820638321446;-0,0411944912621368;0,861536030330389;0,0261452031903478;-0,00592686317848162;-0,0880252878598759;-0,138426098302673;-0,0664925148695791;0,201150590789154;-0,0018604553785719;0,0809463537135566;-0,081244699617057;0,0633582210440681;0,0164323397283054;-0,279656609761837;0,183732096417896;0,0368516926238502;-0,0523671936717488;-0,0558463704264742;0,188904769438905;0,0603345224973107;-0,0964022886609196;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,263463516722797;NA
"-*rts_a_description";0,368150372428333;0,0111723316876832;-0,00253265889025329;-0,0376148429872365;-0,0591520468672528;-0,0284134885264689;0,0859553893350316;-0,000795007192264354;0,0345898827411006;-0,0347173714956267;0,0270741464693303;0,00702184444743952;-0,119502471645188;0,0785121426637809;0,0157474137893945;-0,022377476013264;-0,0238641929617182;0,0807225220699727;0,0257820638321446;-0,0411944912621368;0,861536030330389;0,0261452031903478;-0,00592686317848162;-0,0880252878598759;-0,138426098302673;-0,0664925148695791;0,201150590789154;-0,0018604553785719;0,0809463537135566;-0,081244699617057;0,0633582210440681;0,0164323397283054;-0,279656609761837;0,183732096417896;0,0368516926238502;-0,0523671936717488;-0,0558463704264742;0,188904769438905;0,0603345224973107;-0,0964022886609196;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,263463516722797;NA
"*a_0999";0,489146505440069;-0,968202175601588;0,430468042330685;-0,889122619388783;-0,415265417627645;0,113101877133462;0,50691445268508;-0,961548079602398;-1,0272522675596;-0,394362350140881;-0,379771350269501;1,08074446455727;-1,97908839411406;0,29475494304051;-5,28764746594707;4,04829012453461;7,42887571130538;2,3468625456909;-0,472399054306339;-1,35746601545821;0,0451915559338533;-0,0894508338245472;0,0397703354646718;-0,0821447851293816;-0,0383657864042821;0,0104493229530531;0,0468331115267533;-0,0888360712775552;-0,0949063885590518;-0,036434581472812;-0,0350865395682193;0,0998484572148832;-0,182845186188504;0,0272319935787152;-0,488518293718286;0,374015816457237;0,686343352143675;0,216823321485734;-0,04364428253776;-0,125414371121171;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,90282278212019;NA
